,date,trips,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,Strong Wind,Fog,Freezing Rain,Haze,Heavy Rain,Moderate Rain,Moderate Snow,Rain,Snow,Thunderstorms,Weekend,Holiday
193,2018-01-09 06:00:00,28,0.9,-4.9,65.0,16.1,101.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
194,2018-01-09 07:00:00,88,0.5,-5.8,63.0,16.1,101.06,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
195,2018-01-09 08:00:00,226,0.2,-5.4,66.0,16.1,101.19,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
196,2018-01-09 09:00:00,161,0.2,-6.0,63.0,16.1,101.29,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
197,2018-01-09 10:00:00,91,0.2,-6.0,63.0,16.1,101.39,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
198,2018-01-09 11:00:00,54,0.4,-6.1,62.0,16.1,101.46,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
199,2018-01-09 12:00:00,82,-0.1,-5.3,68.0,16.1,101.48,0.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0
200,2018-01-09 13:00:00,63,-0.2,-5.2,69.0,16.1,101.48,0.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0
201,2018-01-09 14:00:00,66,0.1,-4.9,69.0,16.1,101.54,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
202,2018-01-09 15:00:00,100,0.2,-5.2,67.0,16.1,101.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
203,2018-01-09 16:00:00,174,0.1,-5.3,67.0,16.1,101.69,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
204,2018-01-09 17:00:00,236,0.1,-5.3,67.0,16.1,101.77,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
205,2018-01-09 18:00:00,190,0.1,-5.1,68.0,16.1,101.81,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
206,2018-01-09 19:00:00,113,-0.1,-5.5,67.0,16.1,101.87,0.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0
207,2018-01-09 20:00:00,70,-0.3,-5.1,70.0,16.1,101.9,0.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0
208,2018-01-09 21:00:00,61,-0.3,-5.9,66.0,16.1,101.9,0.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0
209,2018-01-09 22:00:00,50,-0.5,-5.7,68.0,16.1,101.92,0.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0
210,2018-01-09 23:00:00,27,-1.0,-6.1,69.0,16.1,101.91,0.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0
211,2018-01-10 00:00:00,10,-0.5,-6.1,66.0,16.1,101.94,0.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0
212,2018-01-10 01:00:00,4,-0.1,-6.1,64.0,16.1,101.92,0.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0
213,2018-01-10 02:00:00,5,-0.5,-6.5,64.0,16.1,101.91,0.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0
214,2018-01-10 04:00:00,1,-0.9,-6.4,66.0,16.1,101.84,0.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0
215,2018-01-10 05:00:00,12,-0.7,-4.4,76.0,16.1,101.78,0.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0
216,2018-01-10 06:00:00,36,-1.0,-4.4,78.0,16.1,101.72,0.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0
217,2018-01-10 07:00:00,109,-1.4,-4.3,81.0,16.1,101.66,0.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0
218,2018-01-10 08:00:00,289,-1.4,-4.9,77.0,16.1,101.63,0.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0
219,2018-01-10 09:00:00,199,-0.6,-3.9,79.0,16.1,101.53,0.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0
220,2018-01-10 10:00:00,82,0.4,-3.3,76.0,16.1,101.58,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
221,2018-01-10 11:00:00,71,0.5,-3.0,78.0,16.1,101.53,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
222,2018-01-10 12:00:00,84,0.3,-2.4,82.0,16.1,101.28,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
223,2018-01-10 13:00:00,90,0.9,-2.5,78.0,16.1,101.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
224,2018-01-10 14:00:00,71,0.9,-2.3,79.0,16.1,101.05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
225,2018-01-10 15:00:00,77,0.9,-2.0,81.0,16.1,100.98,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
226,2018-01-10 16:00:00,120,0.7,-0.9,89.0,4.0,100.94,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
227,2018-01-10 17:00:00,217,0.8,-0.1,94.0,4.8,100.88,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
228,2018-01-10 18:00:00,133,1.2,0.6,96.0,4.0,100.82,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
229,2018-01-10 19:00:00,90,1.6,1.2,97.0,4.0,100.78,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
230,2018-01-10 20:00:00,69,2.0,1.6,97.0,3.2,100.79,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
231,2018-01-10 21:00:00,56,1.7,1.3,97.0,2.8,100.77,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
232,2018-01-10 22:00:00,30,1.7,1.4,98.0,2.0,100.75,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
233,2018-01-10 23:00:00,31,2.2,1.9,98.0,3.6,100.75,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
234,2018-01-11 00:00:00,15,2.7,2.4,98.0,4.8,100.76,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
235,2018-01-11 01:00:00,8,2.6,2.2,97.0,4.8,100.7,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
236,2018-01-11 02:00:00,4,2.1,1.7,97.0,4.8,100.69,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
237,2018-01-11 03:00:00,3,3.2,2.7,97.0,9.7,100.73,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
238,2018-01-11 04:00:00,2,4.2,3.4,94.0,16.1,100.71,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
239,2018-01-11 05:00:00,9,5.0,3.2,88.0,16.1,100.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
240,2018-01-11 06:00:00,37,6.3,4.6,89.0,16.1,100.69,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
241,2018-01-11 07:00:00,108,6.4,3.9,84.0,16.1,100.69,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
242,2018-01-11 08:00:00,309,5.5,3.4,86.0,16.1,100.72,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
243,2018-01-11 09:00:00,212,6.7,4.2,84.0,16.1,100.73,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
244,2018-01-11 10:00:00,93,7.2,4.9,85.0,16.1,100.77,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
245,2018-01-11 11:00:00,83,7.7,5.2,84.0,16.1,100.76,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
246,2018-01-11 12:00:00,90,8.4,5.5,82.0,16.1,100.65,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
247,2018-01-11 13:00:00,71,8.0,5.5,84.0,16.1,100.52,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
248,2018-01-11 14:00:00,89,7.9,5.4,84.0,16.1,100.47,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
249,2018-01-11 15:00:00,98,8.9,6.0,82.0,16.1,100.41,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
250,2018-01-11 16:00:00,164,8.9,6.4,84.0,16.1,100.37,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
251,2018-01-11 17:00:00,151,8.5,6.4,86.0,16.1,100.36,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
252,2018-01-11 18:00:00,62,8.0,7.3,96.0,4.8,100.32,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
253,2018-01-11 19:00:00,68,7.6,7.3,98.0,1.0,100.26,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
254,2018-01-11 20:00:00,40,8.5,8.2,98.0,1.0,100.21,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
255,2018-01-11 21:00:00,17,7.7,7.5,99.0,0.6,100.15,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
256,2018-01-11 22:00:00,25,7.1,6.8,98.0,0.6,100.08,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
257,2018-01-11 23:00:00,26,6.7,6.6,99.0,0.6,100.01,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
258,2018-01-12 00:00:00,12,6.5,6.4,99.0,1.2,99.93,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
259,2018-01-12 01:00:00,4,6.4,6.3,99.0,0.6,99.81,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
260,2018-01-12 02:00:00,4,7.0,6.9,99.0,1.2,99.72,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
261,2018-01-12 03:00:00,5,7.2,7.1,99.0,8.1,99.69,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
262,2018-01-12 04:00:00,2,6.6,6.5,99.0,8.1,99.58,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
263,2018-01-12 05:00:00,7,7.9,7.8,99.0,1.2,99.52,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
264,2018-01-12 06:00:00,12,7.8,7.7,99.0,0.8,99.46,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
265,2018-01-12 07:00:00,26,8.9,8.8,99.0,1.0,99.38,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
266,2018-01-12 08:00:00,137,9.5,9.4,99.0,0.4,99.37,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
267,2018-01-12 09:00:00,125,6.3,6.2,99.0,6.4,99.4,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
268,2018-01-12 10:00:00,44,4.0,3.7,98.0,8.1,99.53,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
269,2018-01-12 11:00:00,35,3.1,2.8,98.0,6.4,99.56,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
270,2018-01-12 12:00:00,57,1.5,-0.3,88.0,12.9,99.69,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
271,2018-01-12 13:00:00,19,-0.9,-3.4,83.0,16.1,99.75,0.0,-8.0,0,0,0,0,0,0,0,0,1,0,0,0
272,2018-01-12 14:00:00,19,-3.0,-6.0,80.0,16.1,99.96,0.0,-10.0,0,0,0,0,0,0,0,0,1,0,0,0
273,2018-01-12 15:00:00,18,-5.2,-7.7,83.0,4.0,100.08,0.0,-14.0,0,0,0,0,0,0,0,0,1,0,0,0
274,2018-01-12 16:00:00,40,-6.4,-9.6,78.0,8.1,100.26,0.0,-15.0,0,0,0,0,0,0,0,0,1,0,0,0
275,2018-01-12 17:00:00,63,-7.5,-11.0,76.0,4.8,100.41,0.0,-17.0,0,0,0,0,0,0,0,0,1,0,0,0
276,2018-01-12 18:00:00,38,-8.1,-12.3,72.0,16.1,100.61,0.0,-18.0,0,0,0,0,0,0,0,0,1,0,0,0
277,2018-01-12 19:00:00,25,-8.7,-13.2,70.0,16.1,100.59,0.0,-18.0,0,0,0,0,0,0,0,0,0,0,0,0
278,2018-01-12 20:00:00,16,-8.9,-13.4,70.0,12.9,100.83,0.0,-18.0,0,0,0,0,0,0,0,0,1,0,0,0
279,2018-01-12 21:00:00,17,-9.3,-14.4,67.0,16.1,100.74,0.0,-19.0,0,0,0,0,0,0,0,0,0,0,0,0
280,2018-01-12 22:00:00,13,-9.7,-14.7,67.0,16.1,100.76,0.0,-19.0,0,0,0,0,0,0,0,0,0,0,0,0
281,2018-01-12 23:00:00,10,-9.7,-14.9,66.0,16.1,100.91,0.0,-19.0,0,0,0,0,0,0,0,0,0,0,0,0
282,2018-01-13 00:00:00,10,-10.5,-15.9,65.0,16.1,100.86,0.0,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
283,2018-01-13 01:00:00,12,-10.9,-16.3,65.0,16.1,100.79,0.0,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
284,2018-01-13 02:00:00,2,-11.4,-16.9,64.0,16.1,100.76,0.0,-22.0,0,0,0,0,0,0,0,0,0,0,0,0
285,2018-01-13 03:00:00,1,-11.4,-17.5,61.0,16.1,100.94,0.0,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
286,2018-01-13 04:00:00,1,-12.0,-18.5,59.0,16.1,101.02,0.0,-22.0,0,0,0,0,0,0,0,0,0,0,0,0
287,2018-01-13 05:00:00,1,-12.5,-19.0,59.0,16.1,101.02,0.0,-22.0,0,0,0,0,0,0,0,0,0,0,0,0
288,2018-01-13 06:00:00,2,-13.1,-19.9,57.0,16.1,101.2,0.0,-23.0,0,0,0,0,0,0,0,0,0,0,0,0
289,2018-01-13 07:00:00,3,-13.5,-20.1,58.0,16.1,101.34,0.0,-22.0,0,0,0,0,0,0,0,0,0,0,0,0
290,2018-01-13 08:00:00,18,-14.1,-20.7,58.0,16.1,101.47,0.0,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
291,2018-01-13 09:00:00,22,-14.0,-21.2,55.0,16.1,101.61,0.0,-24.0,0,0,0,0,0,0,0,0,0,0,0,0
292,2018-01-13 10:00:00,31,-13.2,-21.1,52.0,16.1,101.73,0.0,-23.0,0,0,0,0,0,0,0,0,0,0,0,0
293,2018-01-13 11:00:00,32,-12.7,-20.2,54.0,16.1,101.77,0.0,-23.0,0,0,0,0,0,0,0,0,0,0,0,0
294,2018-01-13 12:00:00,35,-12.1,-19.6,54.0,16.1,101.83,0.0,-21.0,0,0,0,0,0,0,0,0,0,0,0,0
295,2018-01-13 13:00:00,35,-11.5,-19.5,52.0,16.1,101.83,0.0,-21.0,0,0,0,0,0,0,0,0,0,0,0,0
296,2018-01-13 14:00:00,44,-11.4,-19.0,54.0,16.1,101.88,0.0,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
297,2018-01-13 15:00:00,44,-11.4,-19.4,52.0,16.1,101.97,0.0,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
298,2018-01-13 16:00:00,58,-11.7,-19.9,51.0,16.1,102.09,0.0,-22.0,0,0,0,0,0,0,0,0,0,0,0,0
299,2018-01-13 17:00:00,39,-11.9,-19.5,54.0,16.1,102.22,0.0,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
300,2018-01-13 18:00:00,36,-12.4,-19.1,58.0,16.1,102.32,0.0,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
301,2018-01-13 19:00:00,28,-12.9,-19.6,58.0,16.1,102.38,0.0,-22.0,0,0,0,0,0,0,0,0,0,0,0,0
302,2018-01-13 20:00:00,12,-13.1,-19.5,59.0,16.1,102.48,0.0,-21.0,0,0,0,0,0,0,0,0,0,0,0,0
303,2018-01-13 21:00:00,17,-13.6,-19.8,60.0,16.1,102.57,0.0,-21.0,0,0,0,0,0,0,0,0,0,0,0,0
304,2018-01-13 22:00:00,20,-13.6,-20.0,59.0,16.1,102.64,0.0,-19.0,0,0,0,0,0,0,0,0,0,0,0,0
305,2018-01-13 23:00:00,12,-13.2,-19.4,60.0,16.1,102.67,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
306,2018-01-14 00:00:00,15,-13.6,-19.2,63.0,16.1,102.67,0.0,-17.0,0,0,0,0,0,0,0,0,0,0,1,0
307,2018-01-14 01:00:00,13,-13.6,-18.9,65.0,16.1,102.7,0.0,-16.0,0,0,0,0,0,0,0,0,0,0,1,0
308,2018-01-14 02:00:00,8,-13.4,-18.9,64.0,16.1,102.73,0.0,-17.0,0,0,0,0,0,0,0,0,0,0,1,0
309,2018-01-14 03:00:00,2,-13.8,-18.3,69.0,16.1,102.81,0.0,-21.0,0,0,0,0,0,0,0,0,0,0,1,0
310,2018-01-14 06:00:00,1,-13.3,-17.5,71.0,16.1,102.89,0.0,-16.0,0,0,0,0,0,0,0,0,0,0,1,0
311,2018-01-14 07:00:00,3,-12.3,-16.0,74.0,16.1,102.94,0.0,-17.0,0,0,0,0,0,0,0,0,0,0,1,0
312,2018-01-14 08:00:00,14,-13.6,-16.4,80.0,16.1,102.98,0.0,-16.0,0,0,0,0,0,0,0,0,0,0,1,0
313,2018-01-14 09:00:00,24,-11.5,-14.8,77.0,16.1,103.03,0.0,-17.0,0,0,0,0,0,0,0,0,0,0,1,0
314,2018-01-14 10:00:00,39,-10.1,-13.9,74.0,16.1,103.05,0.0,-15.0,0,0,0,0,0,0,0,0,0,0,1,0
315,2018-01-14 11:00:00,49,-7.3,-12.1,69.0,16.1,103.06,0.0,-13.0,0,0,0,0,0,0,0,0,0,0,1,0
316,2018-01-14 12:00:00,37,-7.2,-12.3,67.0,16.1,103.0,0.0,-11.0,0,0,0,0,0,0,0,0,0,0,1,0
317,2018-01-14 13:00:00,54,-6.7,-12.6,63.0,16.1,102.95,0.0,-12.0,0,0,0,0,0,0,0,0,0,0,1,0
318,2018-01-14 14:00:00,66,-5.8,-13.2,56.0,16.1,102.88,0.0,-10.0,0,0,0,0,0,0,0,0,0,0,1,0
319,2018-01-14 15:00:00,71,-5.8,-13.6,55.0,16.1,102.88,0.0,-11.0,0,0,0,0,0,0,0,0,0,0,1,0
320,2018-01-14 16:00:00,66,-6.0,-13.9,54.0,16.1,102.87,0.0,-12.0,0,0,0,0,0,0,0,0,0,0,1,0
321,2018-01-14 17:00:00,55,-6.4,-13.8,56.0,16.1,102.87,0.0,-12.0,0,0,0,0,0,0,0,0,0,0,1,0
322,2018-01-14 18:00:00,34,-6.2,-14.6,52.0,16.1,102.87,0.0,-10.0,0,0,0,0,0,0,0,0,0,0,1,0
323,2018-01-14 19:00:00,32,-6.2,-14.6,52.0,16.1,102.88,0.0,-11.0,0,0,0,0,0,0,0,0,0,0,1,0
324,2018-01-14 20:00:00,19,-6.7,-15.0,52.0,16.1,102.89,0.0,-13.0,0,0,0,0,0,0,0,0,0,0,1,0
325,2018-01-14 21:00:00,18,-6.7,-14.6,54.0,16.1,102.87,0.0,-13.0,0,0,0,0,0,0,0,0,0,0,1,0
326,2018-01-14 22:00:00,28,-6.6,-14.2,55.0,16.1,102.88,0.0,-13.0,0,0,0,0,0,0,0,0,0,0,1,0
327,2018-01-14 23:00:00,13,-7.0,-13.7,59.0,16.1,102.92,0.0,-13.0,0,0,0,0,0,0,0,0,0,0,1,0
328,2018-01-15 00:00:00,15,-7.6,-14.1,60.0,16.1,102.88,0.0,-15.0,0,0,0,0,0,0,0,0,0,0,0,0
329,2018-01-15 01:00:00,2,-7.8,-14.1,61.0,16.1,102.85,0.0,-15.0,0,0,0,0,0,0,0,0,0,0,0,0
330,2018-01-15 02:00:00,6,-8.0,-13.9,63.0,16.1,102.82,0.0,-16.0,0,0,0,0,0,0,0,0,0,0,0,0
331,2018-01-15 04:00:00,1,-7.9,-13.2,66.0,16.1,102.73,0.0,-16.0,0,0,0,0,0,0,0,0,0,0,0,0
332,2018-01-15 05:00:00,6,-7.6,-12.9,66.0,16.1,102.67,0.0,-16.0,0,0,0,0,0,0,0,0,0,0,0,0
333,2018-01-15 06:00:00,24,-7.2,-11.8,70.0,16.1,102.61,0.0,-16.0,0,0,0,0,0,0,0,0,0,0,0,0
334,2018-01-15 07:00:00,75,-6.9,-11.5,70.0,16.1,102.61,0.0,-15.0,0,0,0,0,0,0,0,0,0,0,0,0
335,2018-01-15 08:00:00,244,-6.3,-10.0,75.0,16.1,102.51,0.0,-14.0,0,0,0,0,0,0,0,0,0,0,0,0
336,2018-01-15 09:00:00,155,-6.7,-11.7,68.0,16.1,102.47,0.0,-15.0,0,0,0,0,0,0,0,0,0,0,0,0
337,2018-01-15 10:00:00,55,-7.1,-13.4,61.0,16.1,102.48,0.0,-16.0,0,0,0,0,0,0,0,0,0,0,0,0
338,2018-01-15 11:00:00,50,-6.9,-13.0,62.0,16.1,102.42,0.0,-15.0,0,0,0,0,0,0,0,0,0,0,0,0
339,2018-01-15 12:00:00,61,-6.9,-13.3,61.0,16.1,102.32,0.0,-15.0,0,0,0,0,0,0,0,0,0,0,0,0
340,2018-01-15 13:00:00,47,-7.4,-13.1,64.0,16.1,102.2,0.0,-14.0,0,0,0,0,0,0,0,0,0,0,0,0
341,2018-01-15 14:00:00,48,-7.3,-12.4,67.0,16.1,102.13,0.0,-13.0,0,0,0,0,0,0,0,0,0,0,0,0
342,2018-01-15 15:00:00,74,-7.3,-10.5,78.0,6.4,102.09,0.0,-14.0,0,0,0,0,0,0,0,0,1,0,0,0
343,2018-01-15 16:00:00,92,-6.6,-9.8,78.0,11.3,102.03,0.0,-13.0,0,0,0,0,0,0,0,0,1,0,0,0
344,2018-01-15 17:00:00,143,-6.0,-10.1,73.0,16.1,102.06,0.0,-12.0,0,0,0,0,0,0,0,0,1,0,0,0
345,2018-01-15 18:00:00,79,-5.7,-9.1,77.0,16.1,102.0,0.0,-13.0,0,0,0,0,0,0,0,0,1,0,0,0
346,2018-01-15 19:00:00,40,-5.6,-7.9,84.0,4.8,101.97,0.0,-12.0,0,0,0,0,0,0,0,0,1,0,0,0
347,2018-01-15 20:00:00,28,-5.0,-6.7,88.0,4.0,101.94,0.0,-11.0,0,0,0,0,0,0,0,0,1,0,0,0
348,2018-01-15 21:00:00,17,-4.8,-6.8,86.0,4.8,101.91,0.0,-10.0,0,0,0,0,0,0,0,0,1,0,0,0
349,2018-01-15 22:00:00,12,-4.7,-6.2,89.0,4.8,101.88,0.0,-9.0,0,0,0,0,0,0,0,0,1,0,0,0
350,2018-01-15 23:00:00,11,-5.5,-7.2,88.0,9.7,101.84,0.0,-11.0,0,0,0,0,0,0,0,0,1,0,0,0
351,2018-01-16 00:00:00,3,-5.3,-7.0,88.0,6.4,101.78,0.0,-10.0,0,0,0,0,0,0,0,0,1,0,0,0
352,2018-01-16 01:00:00,3,-5.4,-7.2,87.0,14.5,101.74,0.0,-11.0,0,0,0,0,0,0,0,0,1,0,0,0
353,2018-01-16 02:00:00,1,-5.8,-7.5,88.0,6.4,101.75,0.0,-12.0,0,0,0,0,0,0,0,0,1,0,0,0
354,2018-01-16 03:00:00,2,-5.6,-7.3,88.0,16.1,101.76,0.0,-12.0,0,0,0,0,0,0,0,0,1,0,0,0
355,2018-01-16 05:00:00,2,-5.6,-7.1,89.0,4.8,101.77,0.0,-11.0,0,0,0,0,0,0,0,0,1,0,0,0
356,2018-01-16 06:00:00,12,-5.4,-7.1,88.0,8.1,101.81,0.0,-8.0,0,0,0,0,0,0,0,0,1,0,0,0
357,2018-01-16 07:00:00,52,-6.1,-8.1,86.0,16.1,101.85,0.0,-10.0,0,0,0,0,0,0,0,0,1,0,0,0
358,2018-01-16 08:00:00,139,-6.2,-8.5,84.0,16.1,101.91,0.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0
359,2018-01-16 09:00:00,122,-5.9,-8.5,82.0,16.1,101.97,0.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0
360,2018-01-16 10:00:00,66,-5.9,-8.7,81.0,16.1,102.04,0.0,-12.0,0,0,0,0,0,0,0,0,1,0,0,0
361,2018-01-16 11:00:00,61,-5.7,-8.6,80.0,16.1,102.03,0.0,-11.0,0,0,0,0,0,0,0,0,0,0,0,0
362,2018-01-16 12:00:00,60,-4.5,-7.9,77.0,16.1,101.99,0.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0
363,2018-01-16 13:00:00,58,-3.5,-8.4,69.0,16.1,101.89,0.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0
364,2018-01-16 14:00:00,57,-3.0,-9.6,61.0,16.1,101.87,0.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0
365,2018-01-16 15:00:00,88,-3.1,-10.5,57.0,16.1,101.9,0.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0
366,2018-01-16 16:00:00,155,-3.1,-9.2,63.0,16.1,101.89,0.0,-9.0,0,0,0,0,0,0,0,0,0,0,0,0
367,2018-01-16 17:00:00,213,-3.8,-8.4,70.0,16.1,101.92,0.0,-6.0,0,0,0,0,0,0,0,0,1,0,0,0
368,2018-01-16 18:00:00,128,-3.4,-7.0,76.0,16.1,101.92,0.0,-5.0,0,0,0,0,0,0,0,0,1,0,0,0
369,2018-01-16 19:00:00,76,-3.8,-6.9,79.0,14.5,101.98,0.0,-10.0,0,0,0,0,0,0,0,0,1,0,0,0
370,2018-01-16 20:00:00,57,-4.4,-7.9,77.0,16.1,102.0,0.0,-10.0,0,0,0,0,0,0,0,0,1,0,0,0
371,2018-01-16 21:00:00,39,-5.6,-8.7,79.0,14.5,102.02,0.0,-14.0,0,0,0,0,0,0,0,0,1,0,0,0
372,2018-01-16 22:00:00,30,-6.8,-10.0,78.0,6.4,102.06,0.0,-14.0,0,0,0,0,0,0,0,0,1,0,0,0
373,2018-01-16 23:00:00,19,-7.0,-10.8,74.0,16.1,102.05,0.0,-15.0,0,0,0,0,0,0,0,0,1,0,0,0
374,2018-01-17 00:00:00,12,-7.8,-10.8,79.0,14.5,102.03,0.0,-15.0,0,0,0,0,0,0,0,0,1,0,0,0
375,2018-01-17 02:00:00,4,-8.7,-11.7,79.0,14.5,102.0,0.0,-16.0,0,0,0,0,0,0,0,0,1,0,0,0
376,2018-01-17 03:00:00,1,-8.8,-11.7,80.0,9.7,102.01,0.0,-15.0,0,0,0,0,0,0,0,0,1,0,0,0
377,2018-01-17 04:00:00,1,-8.8,-11.7,80.0,9.7,102.0,0.0,-15.0,0,0,0,0,0,0,0,0,1,0,0,0
378,2018-01-17 05:00:00,6,-8.8,-12.1,77.0,11.3,101.99,0.0,-16.0,0,0,0,0,0,0,0,0,1,0,0,0
379,2018-01-17 06:00:00,19,-9.5,-12.5,79.0,11.3,102.01,0.0,-17.0,0,0,0,0,0,0,0,0,0,0,0,0
380,2018-01-17 07:00:00,77,-9.7,-12.4,81.0,9.7,102.03,0.0,-18.0,0,1,0,0,0,0,0,0,0,0,0,0
381,2018-01-17 08:00:00,220,-10.2,-12.9,81.0,9.7,102.0,0.0,-16.0,0,0,0,1,0,0,0,0,0,0,0,0
382,2018-01-17 09:00:00,164,-9.5,-12.3,80.0,9.7,101.99,0.0,-16.0,0,0,0,1,0,0,0,0,0,0,0,0
383,2018-01-17 10:00:00,68,-7.7,-11.7,73.0,16.1,102.02,0.0,-14.0,0,0,0,0,0,0,0,0,0,0,0,0
384,2018-01-17 11:00:00,62,-7.2,-11.8,70.0,16.1,101.99,0.0,-15.0,0,0,0,0,0,0,0,0,0,0,0,0
385,2018-01-17 12:00:00,62,-6.3,-11.7,66.0,16.1,101.86,0.0,-14.0,0,0,0,0,0,0,0,0,1,0,0,0
386,2018-01-17 13:00:00,63,-5.7,-11.6,63.0,16.1,101.78,0.0,-13.0,0,0,0,0,0,0,0,0,0,0,0,0
